"","competition","trial","culture_conditions","Condition","Timepoint_hr","CFU_per_mL_total","mean_CFU_per_mL","log_mean_CFU_per_mL","sem_CFU_per_mL","log_sem_CFU_per_mL","fold_change","log_fold_change","mean_fold_change","mean_log_fold_change"
"14","mouse_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_jv5_water","T24",4e+06,1968000,6.29402509409532,676153.828651439,5.83004551152512,1.33333333333333,0.1249387366083,0.644974789915966,-0.190457260270709
"15","mouse_Pa_Kp_glu_comp","trial_1","spent","KPPR1_self_spent_glu","T24",1.42e+11,6.428e+10,10.8080758680913,27480727792.4003,10.4390282302812,78888.8888888889,4.89701583927975,28670.8547008547,4.45744063980146
"16","mouse_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_jv3_glu","T24",8.6e+08,190440000,8.27975817280247,167949187.553855,8.22517790730402,430,2.63346845557959,94.0415909090909,1.97331996750942
"17","mouse_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_jv4_glu","T24",3400000,2640000,6.42160392686983,231516.738055804,5.36458239484639,1.54545454545455,0.189056236220049,1.0993006993007,0.0411165042383273
"18","mouse_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_jv5_glu","T24",8200000,3720000,6.5705429398819,1179152.23783869,6.0715698795523,6.83333333333333,0.834632606336092,2.07822177822178,0.317691891593866
"19","mouse_Pa_Kp_glu_comp","trial_2","control","KPPR1_fresh_lb","T0",3e+06,2800000,6.44715803134222,328633.5345031,5.51671187774348,NA,NA,NA,NA
"20","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_self_spent_water","T0",3600000,2560000,6.40823996531185,430813.18457076,5.63428898594142,NA,NA,NA,NA
"21","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv3_water","T0",1800000,2200000,6.34242268082221,334664.01061363,5.52460901133509,NA,NA,NA,NA
"22","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv4_water","T0",2800000,2600000,6.41497334797082,209761.76963403,5.32172633824309,NA,NA,NA,NA
"23","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv5_water","T0",2800000,3040000,6.48287358360875,97979.5897113271,4.99113561651978,NA,NA,NA,NA
"24","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_self_spent_glu","T0",2600000,2840000,6.45331834004704,305941.170815567,5.48563792436905,NA,NA,NA,NA
"25","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv3_glu","T0",3200000,2640000,6.42160392686983,416653.333119993,5.61977486042024,NA,NA,NA,NA
"26","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv4_glu","T0",2600000,2440000,6.38738982633873,97979.5897113271,4.99113561651978,NA,NA,NA,NA
"27","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv5_glu","T0",4200000,2960000,6.47129171105894,597996.655509042,5.77669875506194,NA,NA,NA,NA
"28","mouse_Pa_Kp_glu_comp","trial_2","control","KPPR1_fresh_lb","T24",6.2e+10,3.056e+10,10.4851533499037,12485255303.7573,10.0963974274146,20666.6666666667,4.31527043477859,10079.3650793651,4.00343317583839
"29","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_self_spent_water","T24",2.8e+07,1.66e+08,8.22010808804005,79241403.3192245,7.89895215803762,7.77777777777778,0.890855530574932,87.8006176829706,1.94349757120635
"30","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv3_water","T24",1600000,2600000,6.41497334797082,485798.312059645,5.68645600148505,0.888888888888889,-0.0511525224473813,1.21383583736525,0.0841599554812036
"31","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv4_water","T24",440000,1448000,6.16076856186113,480566.332570229,5.68175334180884,0.157142857142857,-0.803705354856032,0.564639804639805,-0.248228509245989
"32","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv5_water","T24",320000,1968000,6.29402509409532,676153.828651439,5.83004551152512,0.114285714285714,-0.942008053022313,0.644974789915966,-0.190457260270709
"33","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_self_spent_glu","T24",1.16e+11,6.428e+10,10.8080758680913,27480727792.4003,10.4390282302812,44615.3846153846,4.6494846412561,28670.8547008547,4.45744063980146
"34","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv3_glu","T24",8200000,190440000,8.27975817280247,167949187.553855,8.22517790730402,2.5625,0.408663874063811,94.0415909090909,1.97331996750942
"35","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv4_glu","T24",2e+06,2640000,6.42160392686983,231516.738055804,5.36458239484639,0.769230769230769,-0.113943352306837,1.0993006993007,0.0411165042383273
"36","mouse_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_jv5_glu","T24",2e+06,3720000,6.5705429398819,1179152.23783869,6.0715698795523,0.476190476190476,-0.322219294733919,2.07822177822178,0.317691891593866
"37","mouse_Pa_Kp_glu_comp","trial_3","control","KPPR1_fresh_lb","T0",3600000,2800000,6.44715803134222,328633.5345031,5.51671187774348,NA,NA,NA,NA
"38","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_self_spent_water","T0",2600000,2560000,6.40823996531185,430813.18457076,5.63428898594142,NA,NA,NA,NA
"39","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv3_water","T0",2200000,2200000,6.34242268082221,334664.01061363,5.52460901133509,NA,NA,NA,NA
"40","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv4_water","T0",3e+06,2600000,6.41497334797082,209761.76963403,5.32172633824309,NA,NA,NA,NA
"41","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv5_water","T0",3e+06,3040000,6.48287358360875,97979.5897113271,4.99113561651978,NA,NA,NA,NA
"42","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_self_spent_glu","T0",3200000,2840000,6.45331834004704,305941.170815567,5.48563792436905,NA,NA,NA,NA
"43","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv3_glu","T0",2200000,2640000,6.42160392686983,416653.333119993,5.61977486042024,NA,NA,NA,NA
"44","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv4_glu","T0",2600000,2440000,6.38738982633873,97979.5897113271,4.99113561651978,NA,NA,NA,NA
"45","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv5_glu","T0",2600000,2960000,6.47129171105894,597996.655509042,5.77669875506194,NA,NA,NA,NA
"46","mouse_Pa_Kp_glu_comp","trial_3","control","KPPR1_fresh_lb","T24",2.8e+10,3.056e+10,10.4851533499037,12485255303.7573,10.0963974274146,7777.77777777778,3.89085553057493,10079.3650793651,4.00343317583839
"47","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_self_spent_water","T24",3.6e+08,1.66e+08,8.22010808804005,79241403.3192245,7.89895215803762,138.461538461538,2.14132915279647,87.8006176829706,1.94349757120635
"48","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv3_water","T24",3e+06,2600000,6.41497334797082,485798.312059645,5.68645600148505,1.36363636363636,0.134698573897456,1.21383583736525,0.0841599554812036
"49","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv4_water","T24",3e+06,1448000,6.16076856186113,480566.332570229,5.68175334180884,1,0,0.564639804639805,-0.248228509245989
"50","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv5_water","T24",3e+06,1968000,6.29402509409532,676153.828651439,5.83004551152512,1,0,0.644974789915966,-0.190457260270709
"51","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_self_spent_glu","T24",4.4e+10,6.428e+10,10.8080758680913,27480727792.4003,10.4390282302812,13750,4.13830269816628,28670.8547008547,4.45744063980146
"52","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv3_glu","T24",7.6e+07,190440000,8.27975817280247,167949187.553855,8.22517790730402,34.5454545454545,1.53839091145858,94.0415909090909,1.97331996750942
"53","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv4_glu","T24",2400000,2640000,6.42160392686983,231516.738055804,5.36458239484639,0.923076923076923,-0.0347621062592119,1.0993006993007,0.0411165042383273
"54","mouse_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_jv5_glu","T24",3600000,3720000,6.5705429398819,1179152.23783869,6.0715698795523,1.38461538461538,0.141329152796469,2.07822177822178,0.317691891593866
"55","mouse_Pa_Kp_glu_comp","trial_4","control","KPPR1_fresh_lb","T0",1600000,2800000,6.44715803134222,328633.5345031,5.51671187774348,NA,NA,NA,NA
"56","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_self_spent_water","T0",1400000,2560000,6.40823996531185,430813.18457076,5.63428898594142,NA,NA,NA,NA
"57","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv3_water","T0",1400000,2200000,6.34242268082221,334664.01061363,5.52460901133509,NA,NA,NA,NA
"58","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv4_water","T0",2800000,2600000,6.41497334797082,209761.76963403,5.32172633824309,NA,NA,NA,NA
"59","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv5_water","T0",3e+06,3040000,6.48287358360875,97979.5897113271,4.99113561651978,NA,NA,NA,NA
"60","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_self_spent_glu","T0",3e+06,2840000,6.45331834004704,305941.170815567,5.48563792436905,NA,NA,NA,NA
"61","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv3_glu","T0",1800000,2640000,6.42160392686983,416653.333119993,5.61977486042024,NA,NA,NA,NA
"62","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv4_glu","T0",2200000,2440000,6.38738982633873,97979.5897113271,4.99113561651978,NA,NA,NA,NA
"63","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv5_glu","T0",2400000,2960000,6.47129171105894,597996.655509042,5.77669875506194,NA,NA,NA,NA
"64","mouse_Pa_Kp_glu_comp","trial_4","control","KPPR1_fresh_lb","T24",3.2e+09,3.056e+10,10.4851533499037,12485255303.7573,10.0963974274146,2000,3.30102999566398,10079.3650793651,4.00343317583839
"65","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_self_spent_water","T24",3.6e+08,1.66e+08,8.22010808804005,79241403.3192245,7.89895215803762,257.142857142857,2.41017446508905,87.8006176829706,1.94349757120635
"66","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv3_water","T24",1600000,2600000,6.41497334797082,485798.312059645,5.68645600148505,1.14285714285714,0.0579919469776867,1.21383583736525,0.0841599554812036
"67","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv4_water","T24",520000,1448000,6.16076856186113,480566.332570229,5.68175334180884,0.185714285714286,-0.73115468770742,0.564639804639805,-0.248228509245989
"68","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv5_water","T24",920000,1968000,6.29402509409532,676153.828651439,5.83004551152512,0.306666666666667,-0.513333427374107,0.644974789915966,-0.190457260270709
"69","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_self_spent_glu","T24",1.28e+10,6.428e+10,10.8080758680913,27480727792.4003,10.4390282302812,4266.66666666667,3.63008871492821,28670.8547008547,4.45744063980146
"70","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv3_glu","T24",3600000,190440000,8.27975817280247,167949187.553855,8.22517790730402,2,0.301029995663981,94.0415909090909,1.97331996750942
"71","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv4_glu","T24",2600000,2640000,6.42160392686983,231516.738055804,5.36458239484639,1.18181818181818,0.0725506671486117,1.0993006993007,0.0411165042383273
"72","mouse_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_jv5_glu","T24",3200000,3720000,6.5705429398819,1179152.23783869,6.0715698795523,1.33333333333333,0.1249387366083,2.07822177822178,0.317691891593866
"73","mouse_Pa_Kp_glu_comp","trial_5","control","KPPR1_fresh_lb","T0",2800000,2800000,6.44715803134222,328633.5345031,5.51671187774348,NA,NA,NA,NA
"74","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_self_spent_water","T0",3400000,2560000,6.40823996531185,430813.18457076,5.63428898594142,NA,NA,NA,NA
"75","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv3_water","T0",3400000,2200000,6.34242268082221,334664.01061363,5.52460901133509,NA,NA,NA,NA
"76","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv4_water","T0",2600000,2600000,6.41497334797082,209761.76963403,5.32172633824309,NA,NA,NA,NA
"77","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv5_water","T0",3400000,3040000,6.48287358360875,97979.5897113271,4.99113561651978,NA,NA,NA,NA
"78","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_self_spent_glu","T0",3600000,2840000,6.45331834004704,305941.170815567,5.48563792436905,NA,NA,NA,NA
"79","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv3_glu","T0",4e+06,2640000,6.42160392686983,416653.333119993,5.61977486042024,NA,NA,NA,NA
"80","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv4_glu","T0",2600000,2440000,6.38738982633873,97979.5897113271,4.99113561651978,NA,NA,NA,NA
"81","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv5_glu","T0",4400000,2960000,6.47129171105894,597996.655509042,5.77669875506194,NA,NA,NA,NA
"82","mouse_Pa_Kp_glu_comp","trial_5","control","KPPR1_fresh_lb","T24",3.6e+09,3.056e+10,10.4851533499037,12485255303.7573,10.0963974274146,1285.71428571429,3.10914446942507,10079.3650793651,4.00343317583839
"83","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_self_spent_water","T24",3.8e+07,1.66e+08,8.22010808804005,79241403.3192245,7.89895215803762,11.1764705882353,1.04830467957455,87.8006176829706,1.94349757120635
"84","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv3_water","T24",2600000,2600000,6.41497334797082,485798.312059645,5.68645600148505,0.764705882352941,-0.116505569071437,1.21383583736525,0.0841599554812036
"85","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv4_water","T24",2e+06,1448000,6.16076856186113,480566.332570229,5.68175334180884,0.769230769230769,-0.113943352306837,0.564639804639805,-0.248228509245989
"86","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv5_water","T24",1600000,1968000,6.29402509409532,676153.828651439,5.83004551152512,0.470588235294118,-0.32735893438633,0.644974789915966,-0.190457260270709
"87","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_self_spent_glu","T24",6.6e+09,6.428e+10,10.8080758680913,27480727792.4003,10.4390282302812,1833.33333333333,3.26324143477458,28670.8547008547,4.45744063980146
"88","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv3_glu","T24",4400000,190440000,8.27975817280247,167949187.553855,8.22517790730402,1.1,0.0413926851582251,94.0415909090909,1.97331996750942
"89","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv4_glu","T24",2800000,2640000,6.42160392686983,231516.738055804,5.36458239484639,1.07692307692308,0.0321846833714012,1.0993006993007,0.0411165042383273
"90","mouse_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_jv5_glu","T24",1600000,3720000,6.5705429398819,1179152.23783869,6.0715698795523,0.363636363636364,-0.439332693830263,2.07822177822178,0.317691891593866
"91","lab_Pa_Kp_glu_comp","trial_1","control","KPPR1_fresh_lb","T0",4600000,3400000,6.53147891704226,493963.561409139,5.69369491316936,NA,NA,NA,NA
"92","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_self_spent_water","T0",4800000,2440000,6.38738982633873,633719.180710194,5.80189685206848,NA,NA,NA,NA
"93","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_Pa01_water","T0",3200000,2480000,6.39445168082622,233238.075793812,5.36779944984909,NA,NA,NA,NA
"94","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_Pa14_water","T0",3e+06,1720000,6.23552844690755,338230.690505755,5.5292130122285,NA,NA,NA,NA
"95","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_self_spent_glu","T0",3800000,2760000,6.44090908206522,396988.664825584,5.59877810657677,NA,NA,NA,NA
"96","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_Pa01_glu","T0",4200000,2400000,6.38021124171161,481663.783151692,5.68274399244545,NA,NA,NA,NA
"97","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_Pa14_glu","T0",3600000,2680000,6.42813479402879,372021.504754765,5.57056804506037,NA,NA,NA,NA
"98","lab_Pa_Kp_glu_comp","trial_1","control","KPPR1_fresh_lb","T24",4.6e+10,3.012e+10,10.4788549675287,9381599010.82966,9.97227686635302,10000,4,8829.41176470588,3.945931770865
"99","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_self_spent_water","T24",3.6e+09,749600000,8.87482957787972,712621751.001189,8.85285907397294,750,2.8750612633917,167.766666666667,2.22470567567748
"100","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_Pa01_water","T24",2e+08,90960000,7.95885045167968,41028302.4264958,7.61308354811346,62.5,1.79588001734408,32.7571428571429,1.51530601471568
"101","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_Pa14_water","T24",3e+06,2060000,6.31386722036915,378945.906429928,5.57857721995314,1,0,1.2531746031746,0.0980115848907313
"102","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_self_spent_glu","T24",4.6e+10,6.84e+10,10.8350561017201,19729673083.9616,10.2951198891545,12105.2631578947,4.08297423506476,25032.1637426901,4.39849839099441
"103","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_Pa01_glu","T24",2e+08,1.2e+09,9.07918124604763,465446022.649243,8.66786932350253,47.6190476190476,1.67778070526608,567.474747474747,2.75394654026801
"104","lab_Pa_Kp_glu_comp","trial_1","spent","KPPR1_spent_Pa14_glu","T24",4.2e+08,3.92e+08,8.59328606702046,29393876.9133981,7.46825687123945,116.666666666667,2.06694678963061,164.756615933087,2.2168428630569
"105","lab_Pa_Kp_glu_comp","trial_2","control","KPPR1_fresh_lb","T0",2400000,3400000,6.53147891704226,493963.561409139,5.69369491316936,NA,NA,NA,NA
"106","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_self_spent_water","T0",2e+06,2440000,6.38738982633873,633719.180710194,5.80189685206848,NA,NA,NA,NA
"107","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_Pa01_water","T0",2e+06,2480000,6.39445168082622,233238.075793812,5.36779944984909,NA,NA,NA,NA
"108","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_Pa14_water","T0",1800000,1720000,6.23552844690755,338230.690505755,5.5292130122285,NA,NA,NA,NA
"109","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_self_spent_glu","T0",1800000,2760000,6.44090908206522,396988.664825584,5.59877810657677,NA,NA,NA,NA
"110","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_Pa01_glu","T0",2400000,2400000,6.38021124171161,481663.783151692,5.68274399244545,NA,NA,NA,NA
"111","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_Pa14_glu","T0",3400000,2680000,6.42813479402879,372021.504754765,5.57056804506037,NA,NA,NA,NA
"112","lab_Pa_Kp_glu_comp","trial_2","control","KPPR1_fresh_lb","T24",4.2e+10,3.012e+10,10.4788549675287,9381599010.82966,9.97227686635302,17500,4.24303804868629,8829.41176470588,3.945931770865
"113","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_self_spent_water","T24",3e+07,749600000,8.87482957787972,712621751.001189,8.85285907397294,15,1.17609125905568,167.766666666667,2.22470567567748
"114","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_Pa01_water","T24",2.6e+07,90960000,7.95885045167968,41028302.4264958,7.61308354811346,13,1.11394335230684,32.7571428571429,1.51530601471568
"115","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_Pa14_water","T24",2e+06,2060000,6.31386722036915,378945.906429928,5.57857721995314,1.11111111111111,0.0457574905606751,1.2531746031746,0.0980115848907313
"116","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_self_spent_glu","T24",5.9e+10,6.84e+10,10.8350561017201,19729673083.9616,10.2951198891545,32777.7777777778,4.51557950653884,25032.1637426901,4.39849839099441
"117","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_Pa01_glu","T24",2e+09,1.2e+09,9.07918124604763,465446022.649243,8.66786932350253,833.333333333333,2.92081875395238,567.474747474747,2.75394654026801
"118","lab_Pa_Kp_glu_comp","trial_2","spent","KPPR1_spent_Pa14_glu","T24",3e+08,3.92e+08,8.59328606702046,29393876.9133981,7.46825687123945,88.2352941176471,1.94564233767741,164.756615933087,2.2168428630569
"119","lab_Pa_Kp_glu_comp","trial_3","control","KPPR1_fresh_lb","T0",4400000,3400000,6.53147891704226,493963.561409139,5.69369491316936,NA,NA,NA,NA
"120","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_self_spent_water","T0",1e+06,2440000,6.38738982633873,633719.180710194,5.80189685206848,NA,NA,NA,NA
"121","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_Pa01_water","T0",2e+06,2480000,6.39445168082622,233238.075793812,5.36779944984909,NA,NA,NA,NA
"122","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_Pa14_water","T0",1400000,1720000,6.23552844690755,338230.690505755,5.5292130122285,NA,NA,NA,NA
"123","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_self_spent_glu","T0",3600000,2760000,6.44090908206522,396988.664825584,5.59877810657677,NA,NA,NA,NA
"124","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_Pa01_glu","T0",1400000,2400000,6.38021124171161,481663.783151692,5.68274399244545,NA,NA,NA,NA
"125","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_Pa14_glu","T0",1600000,2680000,6.42813479402879,372021.504754765,5.57056804506037,NA,NA,NA,NA
"126","lab_Pa_Kp_glu_comp","trial_3","control","KPPR1_fresh_lb","T24",4.8e+10,3.012e+10,10.4788549675287,9381599010.82966,9.97227686635302,10909.0909090909,4.0377885608894,8829.41176470588,3.945931770865
"127","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_self_spent_water","T24",3.4e+07,749600000,8.87482957787972,712621751.001189,8.85285907397294,34,1.53147891704226,167.766666666667,2.22470567567748
"128","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_Pa01_water","T24",4.4e+07,90960000,7.95885045167968,41028302.4264958,7.61308354811346,22,1.34242268082221,32.7571428571429,1.51530601471568
"129","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_Pa14_water","T24",2200000,2060000,6.31386722036915,378945.906429928,5.57857721995314,1.57142857142857,0.196294645143968,1.2531746031746,0.0980115848907313
"130","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_self_spent_glu","T24",1.39e+11,6.84e+10,10.8350561017201,19729673083.9616,10.2951198891545,38611.1111111111,4.58671229948681,25032.1637426901,4.39849839099441
"131","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_Pa01_glu","T24",6.8e+08,1.2e+09,9.07918124604763,465446022.649243,8.66786932350253,485.714285714286,2.686380877028,567.474747474747,2.75394654026801
"132","lab_Pa_Kp_glu_comp","trial_3","spent","KPPR1_spent_Pa14_glu","T24",4.8e+08,3.92e+08,8.59328606702046,29393876.9133981,7.46825687123945,300,2.47712125471966,164.756615933087,2.2168428630569
"133","lab_Pa_Kp_glu_comp","trial_4","control","KPPR1_fresh_lb","T0",2200000,3400000,6.53147891704226,493963.561409139,5.69369491316936,NA,NA,NA,NA
"134","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_self_spent_water","T0",2400000,2440000,6.38738982633873,633719.180710194,5.80189685206848,NA,NA,NA,NA
"135","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_Pa01_water","T0",2400000,2480000,6.39445168082622,233238.075793812,5.36779944984909,NA,NA,NA,NA
"136","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_Pa14_water","T0",1200000,1720000,6.23552844690755,338230.690505755,5.5292130122285,NA,NA,NA,NA
"137","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_self_spent_glu","T0",2400000,2760000,6.44090908206522,396988.664825584,5.59877810657677,NA,NA,NA,NA
